Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Start Date,End Date
67376,東広島　　　　　　　,ﾋｶﾞｼﾋﾛｼﾏ       ,HIGASHI-HIROSHIMA             ,　　　　　　　　　　,               ,                              ,34.417,132.700,0224,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67401,福山　　　　　　　　,ﾌｸﾔﾏ           ,FUKUYAMA                      ,　　　　　　　　　　,               ,                              ,34.447,133.247,0002,014.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67421,廿日市津田　　　　　,ﾊﾂｶｲﾁﾂﾀ        ,HATSUKAICHI-TSUTA             ,　　　　　　　　　　,               ,                              ,34.365,132.190,0317,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67437,広島　　　　　　　　,ﾋﾛｼﾏ           ,HIROSHIMA                     ,広島　　　　　　　　,ﾋﾛｼﾏ           ,HIROSHIMA                     ,34.398,132.462,0004,095.4,     ,      ,34.398,132.462,0004,2022-10-31,9999-99-99
67461,竹原　　　　　　　　,ﾀｹﾊﾗ           ,TAKEHARA                      ,　　　　　　　　　　,               ,                              ,34.330,132.982,0005,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67471,生口島　　　　　　　,ｲｸﾁｼﾞﾏ         ,IKUCHIJIMA                    ,　　　　　　　　　　,               ,                              ,34.278,133.123,0003,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67496,大竹　　　　　　　　,ｵｵﾀｹ           ,OTAKE                         ,　　　　　　　　　　,               ,                              ,34.222,132.220,0001,025.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67511,呉　　　　　　　　　,ｸﾚ             ,KURE                          ,　　　　　　　　　　,               ,                              ,34.240,132.550,0004,027.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
67576,呉市蒲刈　　　　　　,ｸﾚｼｶﾏｶﾞﾘ       ,KURE-SHI-KAMAGARI             ,　　　　　　　　　　,               ,                              ,34.165,132.748,0048,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68022,西郷　　　　　　　　,ｻｲｺﾞｳ          ,SAIGO                         ,西郷　　　　　　　　,ｻｲｺﾞｳ          ,SAIGO                         ,36.203,133.333,0027,017.0,     ,      ,36.203,133.333,0027,2022-10-31,9999-99-99
68056,海士　　　　　　　　,ｱﾏ             ,AMA                           ,　　　　　　　　　　,               ,                              ,36.097,133.097,0003,009.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68091,鹿島　　　　　　　　,ｶｼﾏ            ,KASHIMA                       ,　　　　　　　　　　,               ,                              ,35.520,132.983,0003,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68132,松江　　　　　　　　,ﾏﾂｴ            ,MATSUE                        ,松江　　　　　　　　,ﾏﾂｴ            ,MATSUE                        ,35.457,133.065,0017,026.8,     ,      ,35.457,133.065,0017,2022-10-31,9999-99-99
68156,出雲　　　　　　　　,ｲｽﾞﾓ           ,IZUMO                         ,　　　　　　　　　　,               ,                              ,35.332,132.730,0020,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68246,大田　　　　　　　　,ｵｵﾀﾞ           ,ODA                           ,　　　　　　　　　　,               ,                              ,35.190,132.497,0030,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68261,掛合　　　　　　　　,ｶｹﾔ            ,KAKEYA                        ,　　　　　　　　　　,               ,                              ,35.197,132.815,0215,007.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68276,横田　　　　　　　　,ﾖｺﾀ            ,YOKOTA                        ,横田　　　　　　　　,ﾖｺﾀ            ,YOKOTA                        ,35.173,133.103,0369,009.9,     ,      ,35.173,133.103,0369,2022-10-31,9999-99-99
68306,赤名　　　　　　　　,ｱｶﾅ            ,AKANA                         ,赤名　　　　　　　　,ｱｶﾅ            ,AKANA                         ,35.002,132.712,0444,009.9,     ,      ,35.002,132.712,0444,2022-10-31,9999-99-99
68351,川本　　　　　　　　,ｶﾜﾓﾄ           ,KAWAMOTO                      ,　　　　　　　　　　,               ,                              ,34.977,132.492,0132,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68376,浜田　　　　　　　　,ﾊﾏﾀﾞ           ,HAMADA                        ,　　　　　　　　　　,               ,                              ,34.897,132.070,0019,014.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68401,瑞穂　　　　　　　　,ﾐｽﾞﾎ           ,MIZUHO                        ,瑞穂　　　　　　　　,ﾐｽﾞﾎ           ,MIZUHO                        ,34.853,132.530,0327,009.9,     ,      ,34.853,132.530,0327,2022-10-31,9999-99-99
68431,弥栄　　　　　　　　,ﾔｻｶ            ,YASAKA                        ,弥栄　　　　　　　　,ﾔｻｶ            ,YASAKA                        ,34.777,132.108,0380,009.4,     ,      ,34.777,132.108,0380,2022-10-31,9999-99-99
68462,益田　　　　　　　　,ﾏｽﾀﾞ           ,MASUDA                        ,　　　　　　　　　　,               ,                              ,34.687,131.850,0022,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68516,津和野　　　　　　　,ﾂﾜﾉ            ,TSUWANO                       ,　　　　　　　　　　,               ,                              ,34.462,131.770,0165,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
68541,吉賀　　　　　　　　,ﾖｼｶ            ,YOSHIKA                       ,　　　　　　　　　　,               ,                              ,34.392,131.893,0250,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
69006,境　　　　　　　　　,ｻｶｲ            ,SAKAI                         ,境　　　　　　　　　,ｻｶｲ            ,SAKAI                         ,35.543,133.235,0002,011.7,     ,      ,35.543,133.235,0002,2022-10-31,9999-99-99
69021,塩津　　　　　　　　,ｼｵﾂ            ,SHIOTSU                       ,　　　　　　　　　　,               ,                              ,35.523,133.567,0015,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
69041,青谷　　　　　　　　,ｱｵﾔ            ,AOYA                          ,　　　　　　　　　　,               ,                              ,35.520,133.997,0013,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
69061,岩井　　　　　　　　,ｲﾜｲ            ,IWAI                          ,　　　　　　　　　　,               ,                              ,35.558,134.360,0019,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
69076,米子　　　　　　　　,ﾖﾅｺﾞ           ,YONAGO                        ,米子　　　　　　　　,ﾖﾅｺﾞ           ,YONAGO                        ,35.433,133.338,0007,018.1,     ,      ,35.433,133.338,0007,2022-10-31,9999-99-99
69101,倉吉　　　　　　　　,ｸﾗﾖｼ           ,KURAYOSHI                     ,倉吉　　　　　　　　,ｸﾗﾖｼ           ,KURAYOSHI                     ,35.473,133.838,0008,009.9,     ,      ,35.473,133.838,0008,2022-10-31,9999-99-99
69122,鳥取　　　　　　　　,ﾄｯﾄﾘ           ,TOTTORI                       ,鳥取　　　　　　　　,ﾄｯﾄﾘ           ,TOTTORI                       ,35.487,134.238,0007,033.2,     ,      ,35.487,134.238,0007,2022-10-31,9999-99-99
69246,智頭　　　　　　　　,ﾁｽﾞ            ,CHIZU                         ,智頭　　　　　　　　,ﾁｽﾞ            ,CHIZU                         ,35.263,134.240,0182,006.4,     ,      ,35.263,134.240,0182,2022-10-31,9999-99-99
69271,茶屋　　　　　　　　,ﾁｬﾔ            ,CHAYA                         ,　　　　　　　　　　,               ,                              ,35.187,133.230,0490,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
71066,池田　　　　　　　　,ｲｹﾀﾞ           ,IKEDA                         ,　　　　　　　　　　,               ,                              ,34.023,133.795,0214,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
71087,穴吹　　　　　　　　,ｱﾅﾌﾞｷ          ,ANABUKI                       ,　　　　　　　　　　,               ,                              ,34.040,134.157,0160,009.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
71106,徳島　　　　　　　　,ﾄｸｼﾏ           ,TOKUSHIMA                     ,徳島　　　　　　　　,ﾄｸｼﾏ           ,TOKUSHIMA                     ,34.067,134.573,0002,017.8,     ,      ,34.067,134.573,0002,2022-10-31,9999-99-99
71191,京上　　　　　　　　,ｷｮｳｼﾞｮｳ        ,KYOJO                         ,　　　　　　　　　　,               ,                              ,33.867,133.903,0532,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
71231,蒲生田　　　　　　　,ｶﾓﾀﾞ           ,KAMODA                        ,　　　　　　　　　　,               ,                              ,33.837,134.742,0010,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
71251,木頭　　　　　　　　,ｷﾄｳ            ,KITO                          ,　　　　　　　　　　,               ,                              ,33.772,134.198,0363,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
71266,日和佐　　　　　　　,ﾋﾜｻ            ,HIWASA                        ,　　　　　　　　　　,               ,                              ,33.732,134.538,0003,015.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
71291,海陽　　　　　　　　,ｶｲﾖｳ           ,KAIYO                         ,　　　　　　　　　　,               ,                              ,33.612,134.355,0005,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
72061,内海　　　　　　　　,ｳﾁﾉﾐ           ,UCHINOMI                      ,　　　　　　　　　　,               ,                              ,34.472,134.273,0020,009.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
72086,高松　　　　　　　　,ﾀｶﾏﾂ           ,TAKAMATSU                     ,高松　　　　　　　　,ﾀｶﾏﾂ           ,TAKAMATSU                     ,34.318,134.053,0009,017.5,     ,      ,34.318,134.053,0009,2022-10-31,9999-99-99
72111,多度津　　　　　　　,ﾀﾄﾞﾂ           ,TADOTSU                       ,　　　　　　　　　　,               ,                              ,34.275,133.752,0004,012.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
72121,滝宮　　　　　　　　,ﾀｷﾉﾐﾔ          ,TAKINOMIYA                    ,　　　　　　　　　　,               ,                              ,34.237,133.923,0060,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
72146,引田　　　　　　　　,ﾋｹﾀ            ,HIKETA                        ,　　　　　　　　　　,               ,                              ,34.213,134.407,0012,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
72161,財田　　　　　　　　,ｻｲﾀ            ,SAITA                         ,　　　　　　　　　　,               ,                              ,34.120,133.772,0065,009.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73001,大三島　　　　　　　,ｵｵﾐｼﾏ          ,OMISHIMA                      ,　　　　　　　　　　,               ,                              ,34.250,133.007,0009,009.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73076,今治　　　　　　　　,ｲﾏﾊﾞﾘ          ,IMABARI                       ,　　　　　　　　　　,               ,                              ,34.053,132.975,0027,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73126,西条　　　　　　　　,ｻｲｼﾞｮｳ         ,SAIJO                         ,　　　　　　　　　　,               ,                              ,33.915,133.080,0004,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73141,新居浜　　　　　　　,ﾆｲﾊﾏ           ,NIIHAMA                       ,　　　　　　　　　　,               ,                              ,33.937,133.338,0090,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73151,四国中央　　　　　　,ｼｺｸﾁｭｳｵｳ       ,SHIKOKU-CHUO                  ,　　　　　　　　　　,               ,                              ,33.982,133.582,0075,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73166,松山　　　　　　　　,ﾏﾂﾔﾏ           ,MATSUYAMA                     ,松山　　　　　　　　,ﾏﾂﾔﾏ           ,MATSUYAMA                     ,33.843,132.777,0032,017.8,     ,      ,33.843,132.777,0032,2022-10-31,9999-99-99
73256,長浜　　　　　　　　,ﾅｶﾞﾊﾏ          ,NAGAHAMA                      ,　　　　　　　　　　,               ,                              ,33.617,132.480,0004,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73276,久万　　　　　　　　,ｸﾏ             ,KUMA                          ,　　　　　　　　　　,               ,                              ,33.663,132.895,0511,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73306,大洲　　　　　　　　,ｵｵｽﾞ           ,OZU                           ,　　　　　　　　　　,               ,                              ,33.508,132.535,0020,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73341,瀬戸　　　　　　　　,ｾﾄ             ,SETO                          ,　　　　　　　　　　,               ,                              ,33.447,132.257,0143,012.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73406,宇和　　　　　　　　,ｳﾜ             ,UWA                           ,　　　　　　　　　　,               ,                              ,33.367,132.503,0200,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73442,宇和島　　　　　　　,ｳﾜｼﾞﾏ          ,UWAJIMA                       ,　　　　　　　　　　,               ,                              ,33.227,132.552,0002,033.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73446,近永　　　　　　　　,ﾁｶﾅｶﾞ          ,CHIKANAGA                     ,　　　　　　　　　　,               ,                              ,33.253,132.675,0129,008.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
73516,御荘　　　　　　　　,ﾐｼｮｳ           ,MISHO                         ,　　　　　　　　　　,               ,                              ,32.963,132.570,0012,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74056,本川　　　　　　　　,ﾎﾝｶﾞﾜ          ,HONGAWA                       ,　　　　　　　　　　,               ,                              ,33.765,133.338,0605,010.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74071,本山　　　　　　　　,ﾓﾄﾔﾏ           ,MOTOYAMA                      ,　　　　　　　　　　,               ,                              ,33.753,133.575,0252,009.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74136,大栃　　　　　　　　,ｵｵﾄﾞﾁ          ,ODOCHI                        ,　　　　　　　　　　,               ,                              ,33.698,133.875,0210,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74182,高知　　　　　　　　,ｺｳﾁ            ,KOCHI                         ,高知　　　　　　　　,ｺｳﾁ            ,KOCHI                         ,33.567,133.548,0001,058.8,     ,      ,33.567,133.548,0001,2022-10-31,9999-99-99
74187,後免　　　　　　　　,ｺﾞﾒﾝ           ,GOMEN                         ,　　　　　　　　　　,               ,                              ,33.590,133.643,0012,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74271,安芸　　　　　　　　,ｱｷ             ,AKI                           ,　　　　　　　　　　,               ,                              ,33.488,133.933,0006,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74296,梼原　　　　　　　　,ﾕｽﾊﾗ           ,YUSUHARA                      ,　　　　　　　　　　,               ,                              ,33.390,132.922,0415,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74311,須崎　　　　　　　　,ｽｻｷ            ,SUSAKI                        ,　　　　　　　　　　,               ,                              ,33.385,133.277,0004,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74361,窪川　　　　　　　　,ｸﾎﾞｶﾜ          ,KUBOKAWA                      ,　　　　　　　　　　,               ,                              ,33.207,133.128,0205,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74372,室戸岬　　　　　　　,ﾑﾛﾄﾐｻｷ         ,MUROTOMISAKI                  ,　　　　　　　　　　,               ,                              ,33.252,134.177,0185,020.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74381,江川崎　　　　　　　,ｴｶﾜｻｷ          ,EKAWASAKI                     ,　　　　　　　　　　,               ,                              ,33.170,132.792,0072,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74436,佐賀　　　　　　　　,ｻｶﾞ            ,SAGA                          ,　　　　　　　　　　,               ,                              ,33.078,133.102,0003,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74447,宿毛　　　　　　　　,ｽｸﾓ            ,SUKUMO                        ,　　　　　　　　　　,               ,                              ,32.920,132.695,0002,017.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74456,中村　　　　　　　　,ﾅｶﾑﾗ           ,NAKAMURA                      ,　　　　　　　　　　,               ,                              ,32.990,132.920,0008,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
74516,清水　　　　　　　　,ｼﾐｽﾞ           ,SHIMIZU                       ,　　　　　　　　　　,               ,                              ,32.722,133.010,0031,014.7,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81011,須佐　　　　　　　　,ｽｻ             ,SUSA                          ,　　　　　　　　　　,               ,                              ,34.615,131.623,0050,006.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81071,萩　　　　　　　　　,ﾊｷﾞ            ,HAGI                          ,　　　　　　　　　　,               ,                              ,34.410,131.405,0002,011.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81116,油谷　　　　　　　　,ﾕﾔ             ,YUYA                          ,　　　　　　　　　　,               ,                              ,34.370,131.055,0020,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81151,徳佐　　　　　　　　,ﾄｸｻ            ,TOKUSA                        ,　　　　　　　　　　,               ,                              ,34.398,131.725,0310,010.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81196,秋吉台　　　　　　　,ｱｷﾖｼﾀﾞｲ        ,AKIYOSHIDAI                   ,　　　　　　　　　　,               ,                              ,34.235,131.307,0240,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81231,広瀬　　　　　　　　,ﾋﾛｾ            ,HIROSE                        ,　　　　　　　　　　,               ,                              ,34.262,131.952,0097,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81266,豊田　　　　　　　　,ﾄﾖﾀ            ,TOYOTA                        ,　　　　　　　　　　,               ,                              ,34.187,131.077,0040,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81286,山口　　　　　　　　,ﾔﾏｸﾞﾁ          ,YAMAGUCHI                     ,山口　　　　　　　　,ﾔﾏｸﾞﾁ          ,YAMAGUCHI                     ,34.162,131.462,0018,015.4,     ,      ,34.162,131.462,0018,2022-10-31,9999-99-99
81321,岩国　　　　　　　　,ｲﾜｸﾆ           ,IWAKUNI                       ,　　　　　　　　　　,               ,                              ,34.155,132.178,0041,010.2,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81371,防府　　　　　　　　,ﾎｳﾌ            ,HOFU                          ,　　　　　　　　　　,               ,                              ,34.040,131.533,0004,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81386,下松　　　　　　　　,ｸﾀﾞﾏﾂ          ,KUDAMATSU                     ,　　　　　　　　　　,               ,                              ,34.010,131.872,0027,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81397,玖珂　　　　　　　　,ｸｶﾞ            ,KUGA                          ,　　　　　　　　　　,               ,                              ,34.095,132.075,0068,007.4,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81428,下関　　　　　　　　,ｼﾓﾉｾｷ          ,SHIMONOSEKI                   ,下関　　　　　　　　,ｼﾓﾉｾｷ          ,SHIMONOSEKI                   ,33.948,130.925,0003,014.6,     ,      ,33.948,130.925,0003,2022-10-31,9999-99-99
81481,柳井　　　　　　　　,ﾔﾅｲ            ,YANAI                         ,　　　　　　　　　　,               ,                              ,33.958,132.113,0003,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
81486,安下庄　　　　　　　,ｱｹﾞﾉｼｮｳ        ,AGENOSHO                      ,　　　　　　　　　　,               ,                              ,33.903,132.293,0005,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82046,宗像　　　　　　　　,ﾑﾅｶﾀ           ,MUNAKATA                      ,　　　　　　　　　　,               ,                              ,33.808,130.538,0007,010.3,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82056,八幡　　　　　　　　,ﾔﾊﾀ            ,YAHATA                        ,　　　　　　　　　　,               ,                              ,33.852,130.743,0020,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82101,行橋　　　　　　　　,ﾕｸﾊｼ           ,YUKUHASHI                     ,　　　　　　　　　　,               ,                              ,33.713,130.975,0009,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82136,飯塚　　　　　　　　,ｲｲﾂﾞｶ          ,IIZUKA                        ,　　　　　　　　　　,               ,                              ,33.652,130.693,0037,012.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82171,前原　　　　　　　　,ﾏｴﾊﾞﾙ          ,MAEBARU                       ,　　　　　　　　　　,               ,                              ,33.560,130.190,0005,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82182,福岡　　　　　　　　,ﾌｸｵｶ           ,FUKUOKA                       ,福岡　　　　　　　　,ﾌｸｵｶ           ,FUKUOKA                       ,33.582,130.375,0003,034.6,     ,      ,33.582,130.375,0003,2022-10-31,9999-99-99
82191,太宰府　　　　　　　,ﾀﾞｻﾞｲﾌ         ,DAZAIFU                       ,　　　　　　　　　　,               ,                              ,33.497,130.490,0052,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82206,添田　　　　　　　　,ｿｴﾀﾞ           ,SOEDA                         ,　　　　　　　　　　,               ,                              ,33.558,130.855,0092,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82261,朝倉　　　　　　　　,ｱｻｸﾗ           ,ASAKURA                       ,　　　　　　　　　　,               ,                              ,33.407,130.695,0038,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82306,久留米　　　　　　　,ｸﾙﾒ            ,KURUME                        ,　　　　　　　　　　,               ,                              ,33.303,130.493,0007,012.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82317,黒木　　　　　　　　,ｸﾛｷﾞ           ,KUROGI                        ,　　　　　　　　　　,               ,                              ,33.225,130.645,0144,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
82361,大牟田　　　　　　　,ｵｵﾑﾀ           ,OMUTA                         ,　　　　　　　　　　,               ,                              ,33.007,130.467,0040,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83021,国見　　　　　　　　,ｸﾆﾐ            ,KUNIMI                        ,　　　　　　　　　　,               ,                              ,33.678,131.575,0053,010.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83051,中津　　　　　　　　,ﾅｶﾂ            ,NAKATSU                       ,　　　　　　　　　　,               ,                              ,33.587,131.245,0012,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83061,豊後高田　　　　　　,ﾌﾞﾝｺﾞﾀｶﾀﾞ      ,BUNGOTAKADA                   ,　　　　　　　　　　,               ,                              ,33.570,131.433,0005,009.8,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83106,院内　　　　　　　　,ｲﾝﾅｲ           ,INNAI                         ,　　　　　　　　　　,               ,                              ,33.420,131.317,0090,013.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83121,杵築　　　　　　　　,ｷﾂｷ            ,KITSUKI                       ,　　　　　　　　　　,               ,                              ,33.417,131.597,0005,009.6,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83137,日田　　　　　　　　,ﾋﾀ             ,HITA                          ,　　　　　　　　　　,               ,                              ,33.322,130.928,0083,022.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83191,玖珠　　　　　　　　,ｸｽ             ,KUSU                          ,　　　　　　　　　　,               ,                              ,33.292,131.155,0331,009.6,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83201,湯布院　　　　　　　,ﾕﾌｲﾝ           ,YUFUIN                        ,　　　　　　　　　　,               ,                              ,33.253,131.347,0435,009.6,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83216,大分　　　　　　　　,ｵｵｲﾀ           ,OITA                          ,大分　　　　　　　　,ｵｵｲﾀ           ,OITA                          ,33.235,131.618,0005,019.8,     ,      ,33.235,131.618,0005,2022-10-31,9999-99-99
83341,犬飼　　　　　　　　,ｲﾇｶｲ           ,INUKAI                        ,　　　　　　　　　　,               ,                              ,33.065,131.632,0121,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83371,竹田　　　　　　　　,ﾀｹﾀ            ,TAKETA                        ,　　　　　　　　　　,               ,                              ,32.973,131.398,0261,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83401,佐伯　　　　　　　　,ｻｲｷ            ,SAIKI                         ,　　　　　　　　　　,               ,                              ,32.950,131.902,0002,009.7,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83431,宇目　　　　　　　　,ｳﾒ             ,UME                           ,　　　　　　　　　　,               ,                              ,32.845,131.675,0200,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
83476,蒲江　　　　　　　　,ｶﾏｴ            ,KAMAE                         ,　　　　　　　　　　,               ,                              ,32.795,131.923,0002,009.6,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84012,鰐浦　　　　　　　　,ﾜﾆｳﾗ           ,WANIURA                       ,　　　　　　　　　　,               ,                              ,34.698,129.445,0063,008.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84072,厳原　　　　　　　　,ｲﾂﾞﾊﾗ          ,IZUHARA                       ,　　　　　　　　　　,               ,                              ,34.197,129.292,0005,036.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84121,芦辺　　　　　　　　,ｱｼﾍﾞ           ,ASHIBE                        ,　　　　　　　　　　,               ,                              ,33.800,129.722,0097,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84171,平戸　　　　　　　　,ﾋﾗﾄﾞ           ,HIRADO                        ,　　　　　　　　　　,               ,                              ,33.360,129.550,0058,012.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84183,松浦　　　　　　　　,ﾏﾂｳﾗ           ,MATSUURA                      ,　　　　　　　　　　,               ,                              ,33.342,129.712,0014,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84266,佐世保　　　　　　　,ｻｾﾎﾞ           ,SASEBO                        ,　　　　　　　　　　,               ,                              ,33.158,129.727,0004,035.0,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84306,西海　　　　　　　　,ｻｲｶｲ           ,SAIKAI                        ,　　　　　　　　　　,               ,                              ,33.013,129.652,0018,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84341,有川　　　　　　　　,ｱﾘｶﾜ           ,ARIKAWA                       ,　　　　　　　　　　,               ,                              ,32.982,129.118,0011,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84496,長崎　　　　　　　　,ﾅｶﾞｻｷ          ,NAGASAKI                      ,長崎　　　　　　　　,ﾅｶﾞｻｷ          ,NAGASAKI                      ,32.733,129.867,0027,018.6,     ,      ,32.733,129.867,0027,2022-10-31,9999-99-99
84519,雲仙岳　　　　　　　,ｳﾝｾﾞﾝﾀﾞｹ       ,UNZENDAKE                     ,　　　　　　　　　　,               ,                              ,32.737,130.262,0678,010.5,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84523,島原　　　　　　　　,ｼﾏﾊﾞﾗ          ,SHIMABARA                     ,　　　　　　　　　　,               ,                              ,32.760,130.362,0014,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84536,福江　　　　　　　　,ﾌｸｴ            ,FUKUE                         ,　　　　　　　　　　,               ,                              ,32.693,128.827,0025,010.1,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
84561,口之津　　　　　　　,ｸﾁﾉﾂ           ,KUCHINOTSU                    ,　　　　　　　　　　,               ,                              ,32.612,130.193,0013,009.9,     ,      ,      ,       ,    ,2022-10-31,9999-99-99
