Station Number,Station Name,Station Name,Station Name,Station Name of Snow,Station Name of Snow,Station Name of Snow,Latitude_Precipitation,Longitude_Precipitation,Altitude_Precipitation,Height of Anemometer,,,Latitude_Snow,Longitude_Snow,Altitude_Snow,Start Date,End Date
17521,北見　　　　　　　　,ｷﾀﾐ            ,KITAMI                        ,北見　　　　　　　　,ｷﾀﾐ            ,KITAMI                        ,43.777,143.842,0104,010.1,     ,      ,43.777,143.842,0104,1974-11-01,9999-99-99
17531,女満別　　　　　　　,ﾒﾏﾝﾍﾞﾂ         ,MEMAMBETSU                    ,女満別　　　　　　　,ﾒﾏﾝﾍﾞﾂ         ,MEMAMBETSU                    ,43.880,144.163,0033,010.0,     ,      ,43.880,144.163,0033,2003-01-01,9999-99-99
17541,東藻琴　　　　　　　,ﾋｶﾞｼﾓｺﾄ        ,HIGASHIMOKOTO                 ,　　　　　　　　　　,               ,                              ,43.840,144.285,0058,     ,     ,      ,      ,       ,    ,1978-07-11,9999-99-99
17546,小清水　　　　　　　,ｺｼﾐｽﾞ          ,KOSHIMIZU                     ,　　　　　　　　　　,               ,                              ,43.842,144.485,0052,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
17561,斜里　　　　　　　　,ｼｬﾘ            ,SHARI                         ,斜里　　　　　　　　,ｼｬﾘ            ,SHARI                         ,43.885,144.700,0015,010.0,     ,      ,43.885,144.700,0015,1974-11-01,9999-99-99
17596,留辺蘂　　　　　　　,ﾙﾍﾞｼﾍﾞ         ,RUBESHIBE                     ,留辺蘂　　　　　　　,ﾙﾍﾞｼﾍﾞ         ,RUBESHIBE                     ,43.742,143.450,0325,010.0,     ,      ,43.742,143.450,0325,1974-11-01,9999-99-99
17607,境野　　　　　　　　,ｻｶｲﾉ           ,SAKAINO                       ,　　　　　　　　　　,               ,                              ,43.707,143.643,0184,010.0,     ,      ,      ,       ,    ,1977-10-25,9999-99-99
17631,美幌　　　　　　　　,ﾋﾞﾎﾛ           ,BIHORO                        ,　　　　　　　　　　,               ,                              ,43.770,144.172,0060,010.1,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
17642,山園　　　　　　　　,ﾔﾏｿﾞﾉ          ,YAMAZONO                      ,　　　　　　　　　　,               ,                              ,43.743,144.337,0361,     ,     ,      ,      ,       ,    ,2010-03-18,9999-99-99
17686,置戸常元　　　　　　,ｵｹﾄﾂﾈﾓﾄ        ,OKETOTSUNEMOTO                ,　　　　　　　　　　,               ,                              ,43.620,143.440,0368,     ,     ,      ,      ,       ,    ,2005-11-08,9999-99-99
17717,津別　　　　　　　　,ﾂﾍﾞﾂ           ,TSUBETSU                      ,津別　　　　　　　　,ﾂﾍﾞﾂ           ,TSUBETSU                      ,43.702,144.033,0100,010.0,     ,      ,43.702,144.033,0100,1988-09-30,9999-99-99
17776,津別二又　　　　　　,ﾂﾍﾞﾂﾌﾀﾏﾀ       ,TSUBETSUFUTAMATA              ,　　　　　　　　　　,               ,                              ,43.583,143.865,0210,     ,     ,      ,      ,       ,    ,2005-11-04,9999-99-99
18038,羅臼　　　　　　　　,ﾗｳｽ            ,RAUSU                         ,羅臼　　　　　　　　,ﾗｳｽ            ,RAUSU                         ,44.023,145.187,0015,009.9,     ,      ,44.023,145.187,0015,2005-11-01,9999-99-99
18091,糸櫛別　　　　　　　,ｲﾄｸｼﾍﾞﾂ        ,ITOKUSHIBETSU                 ,　　　　　　　　　　,               ,                              ,43.722,144.988,0115,     ,     ,      ,      ,       ,    ,1978-07-28,9999-99-99
18136,標津　　　　　　　　,ｼﾍﾞﾂ           ,SHIBETSU                      ,　　　　　　　　　　,               ,                              ,43.662,145.132,0003,009.9,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
18161,上標津　　　　　　　,ｶﾐｼﾍﾞﾂ         ,KAMISHIBETSU                  ,　　　　　　　　　　,               ,                              ,43.520,144.747,0160,006.5,     ,      ,      ,       ,    ,2003-10-16,9999-99-99
18171,中標津　　　　　　　,ﾅｶｼﾍﾞﾂ         ,NAKASHIBETSU                  ,中標津　　　　　　　,ﾅｶｼﾍﾞﾂ         ,NAKASHIBETSU                  ,43.543,144.978,0050,010.1,     ,      ,43.543,144.978,0050,1974-11-01,9999-99-99
18174,根室中標津　　　　　,ﾈﾑﾛﾅｶｼﾍﾞﾂ      ,NEMURO-NAKASHIBETSU           ,根室中標津　　　　　,ﾈﾑﾛﾅｶｼﾍﾞﾂ      ,NEMURO-NAKASHIBETSU           ,43.577,144.960,0065,010.0,     ,      ,43.577,144.960,0065,2003-01-01,9999-99-99
18256,別海　　　　　　　　,ﾍﾞﾂｶｲ          ,BETSUKAI                      ,別海　　　　　　　　,ﾍﾞﾂｶｲ          ,BETSUKAI                      ,43.382,145.118,0023,009.9,     ,      ,43.382,145.118,0023,1974-11-01,9999-99-99
18273,根室　　　　　　　　,ﾈﾑﾛ            ,NEMURO                        ,根室　　　　　　　　,ﾈﾑﾛ            ,NEMURO                        ,43.330,145.585,0025,029.2,     ,      ,43.330,145.585,0025,1974-11-01,9999-99-99
18281,納沙布　　　　　　　,ﾉｻｯﾌﾟ          ,NOSAPPU                       ,　　　　　　　　　　,               ,                              ,43.393,145.758,0012,009.9,     ,      ,      ,       ,    ,1975-05-29,9999-99-99
18311,厚床　　　　　　　　,ｱｯﾄｺ           ,ATTOKO                        ,厚床　　　　　　　　,ｱｯﾄｺ           ,ATTOKO                        ,43.222,145.227,0041,009.9,     ,      ,43.222,145.227,0041,1977-10-14,9999-99-99
19021,川湯　　　　　　　　,ｶﾜﾕ            ,KAWAYU                        ,川湯　　　　　　　　,ｶﾜﾕ            ,KAWAYU                        ,43.617,144.457,0158,009.5,     ,      ,43.617,144.457,0158,1974-11-01,9999-99-99
19051,弟子屈　　　　　　　,ﾃｼｶｶﾞ          ,TESHIKAGA                     ,　　　　　　　　　　,               ,                              ,43.510,144.467,0170,009.9,     ,      ,      ,       ,    ,1977-10-06,9999-99-99
19076,阿寒湖畔　　　　　　,ｱｶﾝｺﾊﾝ         ,AKANKOHAN                     ,阿寒湖畔　　　　　　,ｱｶﾝｺﾊﾝ         ,AKANKOHAN                     ,43.437,144.083,0426,009.9,     ,      ,43.437,144.083,0426,1974-11-01,9999-99-99
19151,標茶　　　　　　　　,ｼﾍﾞﾁｬ          ,SHIBECHA                      ,標茶　　　　　　　　,ｼﾍﾞﾁｬ          ,SHIBECHA                      ,43.292,144.587,0020,009.9,     ,      ,43.292,144.587,0020,1974-11-01,9999-99-99
19191,鶴居　　　　　　　　,ﾂﾙｲ            ,TSURUI                        ,鶴居　　　　　　　　,ﾂﾙｲ            ,TSURUI                        ,43.232,144.325,0038,006.5,     ,      ,43.232,144.325,0038,1977-10-05,9999-99-99
19261,中徹別　　　　　　　,ﾅｶﾃｼﾍﾞﾂ        ,NAKATESHIBETSU                ,中徹別　　　　　　　,ﾅｶﾃｼﾍﾞﾂ        ,NAKATESHIBETSU                ,43.198,144.142,0080,010.0,     ,      ,43.198,144.142,0080,1974-11-01,9999-99-99
19281,塘路　　　　　　　　,ﾄｳﾛ            ,TORO                          ,　　　　　　　　　　,               ,                              ,43.148,144.497,0025,     ,     ,      ,      ,       ,    ,1983-08-02,9999-99-99
19301,茶内原野　　　　　　,ﾁｬﾅｲｹﾞﾝﾔ       ,CHANAIGENYA                   ,　　　　　　　　　　,               ,                              ,43.173,144.967,0070,     ,     ,      ,      ,       ,    ,1984-10-01,9999-99-99
19311,榊町　　　　　　　　,ｻｶｷﾏﾁ          ,SAKAKIMACHI                   ,　　　　　　　　　　,               ,                              ,43.120,145.110,0002,009.6,     ,      ,      ,       ,    ,1977-10-12,9999-99-99
19346,阿寒　　　　　　　　,ｱｶﾝ            ,AKAN                          ,　　　　　　　　　　,               ,                              ,43.113,144.123,0040,     ,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
19347,鶴丘　　　　　　　　,ﾂﾙｵｶ           ,TSURUOKA                      ,鶴丘　　　　　　　　,ﾂﾙｵｶ           ,TSURUOKA                      ,43.040,144.192,0095,010.0,     ,      ,43.040,144.192,0095,2003-01-01,9999-99-99
19376,太田　　　　　　　　,ｵｵﾀ            ,OTA                           ,太田　　　　　　　　,ｵｵﾀ            ,OTA                           ,43.090,144.778,0085,009.9,     ,      ,43.090,144.778,0085,1977-10-11,9999-99-99
19406,二俣　　　　　　　　,ﾌﾀﾏﾀ           ,FUTAMATA                      ,　　　　　　　　　　,               ,                              ,42.972,143.875,0045,     ,     ,      ,      ,       ,    ,1976-06-29,9999-99-99
19416,白糠　　　　　　　　,ｼﾗﾇｶ           ,SHIRANUKA                     ,白糠　　　　　　　　,ｼﾗﾇｶ           ,SHIRANUKA                     ,42.970,144.062,0009,010.0,     ,      ,42.970,144.062,0009,1974-11-01,9999-99-99
19432,釧路　　　　　　　　,ｸｼﾛ            ,KUSHIRO                       ,釧路　　　　　　　　,ｸｼﾛ            ,KUSHIRO                       ,42.985,144.377,0005,066.1,     ,      ,42.985,144.377,0005,1974-11-01,9999-99-99
19451,知方学　　　　　　　,ﾁｯﾎﾟﾏﾅｲ        ,CHIPPOMANAI                   ,　　　　　　　　　　,               ,                              ,42.938,144.735,0149,010.1,     ,      ,      ,       ,    ,1978-10-27,9999-99-99
20047,三股　　　　　　　　,ﾐﾂﾏﾀ           ,MITSUMATA                     ,　　　　　　　　　　,               ,                              ,43.510,143.148,0660,     ,     ,      ,      ,       ,    ,2005-11-09,9999-99-99
20071,小利別　　　　　　　,ｼｮｳﾄｼﾍﾞﾂ       ,SHOTOSHIBETSU                 ,　　　　　　　　　　,               ,                              ,43.588,143.680,0313,     ,     ,      ,      ,       ,    ,1983-08-02,9999-99-99
20146,陸別　　　　　　　　,ﾘｸﾍﾞﾂ          ,RIKUBETSU                     ,陸別　　　　　　　　,ﾘｸﾍﾞﾂ          ,RIKUBETSU                     ,43.472,143.753,0210,010.0,     ,      ,43.472,143.753,0210,1974-11-01,9999-99-99
20186,ぬかびら源泉郷　　　,ﾇｶﾋﾞﾗｹﾞﾝｾﾝｷｮｳ  ,NUKABIRA-GENSENKYO            ,ぬかびら源泉郷　　　,ﾇｶﾋﾞﾗｹﾞﾝｾﾝｷｮｳ  ,NUKABIRA-GENSENKYO            ,43.367,143.192,0540,009.9,     ,      ,43.367,143.192,0540,1974-11-01,9999-99-99
20202,柏倉　　　　　　　　,ｶｼﾜｸﾗ          ,KASHIWAKURA                   ,　　　　　　　　　　,               ,                              ,43.362,143.458,0378,     ,     ,      ,      ,       ,    ,1983-10-05,9999-99-99
20222,上螺湾　　　　　　　,ｶﾐﾗﾜﾝ          ,KAMIRAWAN                     ,　　　　　　　　　　,               ,                              ,43.318,143.802,0232,     ,     ,      ,      ,       ,    ,1983-10-05,9999-99-99
20266,上士幌　　　　　　　,ｶﾐｼﾎﾛ          ,KAMISHIHORO                   ,上士幌　　　　　　　,ｶﾐｼﾎﾛ          ,KAMISHIHORO                   ,43.242,143.295,0287,010.1,     ,      ,43.242,143.295,0287,1974-11-01,9999-99-99
20276,足寄　　　　　　　　,ｱｼｮﾛ           ,ASHORO                        ,　　　　　　　　　　,               ,                              ,43.243,143.553,0090,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
20331,押帯　　　　　　　　,ｵｼｮｯﾌﾟ         ,OSHOPPU                       ,　　　　　　　　　　,               ,                              ,43.115,143.443,0104,     ,     ,      ,      ,       ,    ,1983-08-02,9999-99-99
20341,本別　　　　　　　　,ﾎﾝﾍﾞﾂ          ,HOMBETSU                      ,本別　　　　　　　　,ﾎﾝﾍﾞﾂ          ,HOMBETSU                      ,43.132,143.600,0067,010.0,     ,      ,43.132,143.600,0067,1974-11-01,9999-99-99
20356,新得　　　　　　　　,ｼﾝﾄｸ           ,SHINTOKU                      ,新得　　　　　　　　,ｼﾝﾄｸ           ,SHINTOKU                      ,43.077,142.840,0178,009.9,     ,      ,43.077,142.840,0178,1974-11-01,9999-99-99
20361,鹿追　　　　　　　　,ｼｶｵｲ           ,SHIKAOI                       ,　　　　　　　　　　,               ,                              ,43.103,142.995,0206,008.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
20371,駒場　　　　　　　　,ｺﾏﾊﾞ           ,KOMABA                        ,　　　　　　　　　　,               ,                              ,43.050,143.183,0112,010.0,     ,      ,      ,       ,    ,1977-10-20,9999-99-99
20421,芽室　　　　　　　　,ﾒﾑﾛ            ,MEMURO                        ,芽室　　　　　　　　,ﾒﾑﾛ            ,MEMURO                        ,42.900,143.043,0090,010.0,     ,      ,42.900,143.043,0090,1974-11-01,9999-99-99
20432,帯広　　　　　　　　,ｵﾋﾞﾋﾛ          ,OBIHIRO                       ,帯広　　　　　　　　,ｵﾋﾞﾋﾛ          ,OBIHIRO                       ,42.922,143.212,0038,011.2,     ,      ,42.922,143.212,0038,1974-11-01,9999-99-99
20441,池田　　　　　　　　,ｲｹﾀﾞ           ,IKEDA                         ,　　　　　　　　　　,               ,                              ,42.920,143.458,0042,010.0,     ,      ,      ,       ,    ,1974-11-01,9999-99-99
20451,留真　　　　　　　　,ﾙｼﾝ            ,RUSHIN                        ,　　　　　　　　　　,               ,                              ,42.917,143.662,0040,     ,     ,      ,      ,       ,    ,1984-10-01,9999-99-99
20506,浦幌　　　　　　　　,ｳﾗﾎﾛ           ,URAHORO                       ,浦幌　　　　　　　　,ｳﾗﾎﾛ           ,URAHORO                       ,42.808,143.657,0020,010.0,     ,      ,42.808,143.657,0020,1974-11-01,9999-99-99
20551,帯広泉　　　　　　　,ｵﾋﾞﾋﾛｲｽﾞﾐ      ,OBIHIRO-IZUMI                 ,帯広泉　　　　　　　,ｵﾋﾞﾋﾛｲｽﾞﾐ      ,OBIHIRO-IZUMI                 ,42.733,143.217,0149,010.0,     ,      ,42.733,143.217,0149,2003-01-01,9999-99-99
20556,糠内　　　　　　　　,ﾇｶﾅｲ           ,NUKANAI                       ,　　　　　　　　　　,               ,                              ,42.787,143.328,0070,010.0,     ,      ,      ,       ,    ,1978-10-30,9999-99-99
20601,上札内　　　　　　　,ｶﾐｻﾂﾅｲ         ,KAMISATSUNAI                  ,上札内　　　　　　　,ｶﾐｻﾂﾅｲ         ,KAMISATSUNAI                  ,42.642,143.097,0251,010.0,     ,      ,42.642,143.097,0251,1977-10-25,9999-99-99
20606,更別　　　　　　　　,ｻﾗﾍﾞﾂ          ,SARABETSU                     ,　　　　　　　　　　,               ,                              ,42.652,143.195,0185,010.0,     ,      ,      ,       ,    ,1977-10-25,9999-99-99
